Customer,State,Gender,Customer Lifetime Value,Income,Monthly Premium Auto,Policy Type,Vehicle Class,Total Claim Amount
KU13616,California,F,1131520.373,11885.0,101.0,Personal Auto,Four-Door Car,484.8
CB15842,California,M,820770.2516,40420.0,104.0,Special Auto,SUV,499.2
RN66968,California,M,533261.5013,74837.0,66.0,Personal Auto,Four-Door Car,376.50248799999997
IQ30108,Oregon,M,308743.25489999994,67591.0,77.0,Special Auto,Four-Door Car,198.08041699999998
VB23257,Oregon,M,465259.54890000005,47590.0,119.0,Special Auto,SUV,121.32791399999999
CV13878,California,F,248975.1297,75474.0,62.0,Personal Auto,Two-Door Car,297.6
FD14790,Oregon,M,1819663.824,57177.0,92.0,Personal Auto,Four-Door Car,441.6
VZ61940,Nevada,F,266873.1444,52344.0,66.0,Personal Auto,Four-Door Car,182.607687
PX66705,California,F,825701.4531999999,20072.0,70.0,Personal Auto,Four-Door Car,487.81432199999995
XG66314,California,M,1246592.416,33604.0,105.0,Personal Auto,SUV,357.61859599999997
ZM40672,Oregon,F,674312.6791,0.0,61.0,Corporate Auto,Two-Door Car,292.8
VF21523,Nevada,F,288316.54120000004,37741.0,74.0,Corporate Auto,Two-Door Car,355.2
OM50417,Arizona,F,2997341.592,48471.0,83.0,Personal Auto,Four-Door Car,208.904212
SO54368,Oregon,M,468646.96739999996,58089.0,118.0,Personal Auto,SUV,566.4
XZ62430,Arizona,M,605707.208,27681.0,83.0,Personal Auto,Two-Door Car,398.4
RZ51338,Arizona,M,689530.9989,28992.0,74.0,Personal Auto,Four-Door Car,355.2
NV13794,Nevada,F,954911.3813,55986.0,119.0,Personal Auto,SUV,388.506303
JB23570,California,M,1059359.462,94042.0,132.0,Corporate Auto,SUV,633.6
MH24522,California,M,773546.5528,0.0,101.0,Personal Auto,Sports Car,563.284331
TD78032,Washington,M,230642.78129999997,0.0,67.0,Corporate Auto,Four-Door Car,482.4
WW41496,Nevada,F,3123489.3230000003,70164.0,88.0,Personal Auto,Two-Door Car,375.401079
IF32545,Nevada,F,509667.3223,22886.0,65.0,Corporate Auto,Four-Door Car,312.0
HF72557,Washington,M,322679.0317,19948.0,89.0,Personal Auto,Four-Door Car,427.2
MD41042,Arizona,F,589653.6531000001,39293.0,74.0,Personal Auto,Two-Door Car,352.740946
UP31333,Washington,M,1386992.705,28432.0,118.0,Corporate Auto,SUV,612.300581
UC35517,Oregon,M,1853240.5040000002,0.0,70.0,Corporate Auto,Four-Door Car,504.0
HS89788,Arizona,F,771643.9345000001,0.0,107.0,Personal Auto,Sports Car,1166.754216
SG82836,Oregon,M,643977.9016,47412.0,81.0,Personal Auto,Two-Door Car,421.824276
VM50666,California,M,971846.3569,0.0,65.0,Special Auto,Four-Door Car,312.0
MD70513,Washington,M,1275927.844,68351.0,107.0,Personal Auto,SUV,725.339771
YX96463,Oregon,F,592698.0961999999,58733.0,74.0,Corporate Auto,Four-Door Car,355.2
LH38387,Nevada,F,1138994.398,58187.0,95.0,Personal Auto,Two-Door Car,76.73348
BY59578,California,M,349748.3075,63189.0,88.0,Personal Auto,Four-Door Car,569.124597
RN12107,Oregon,F,947690.1954999999,0.0,254.0,Corporate Auto,Luxury Car,1828.8
MZ84108,Arizona,M,985377.3193000001,44006.0,130.0,Personal Auto,Sports Car,494.664784
JG68387,Nevada,F,809940.027,60932.0,101.0,Corporate Auto,SUV,484.8
AQ94108,Oregon,F,850783.2473,56704.0,71.0,Corporate Auto,Four-Door Car,84.71504399999999
NE85389,Oregon,F,2390368.234,0.0,74.0,Personal Auto,Four-Door Car,355.2
JQ35849,California,M,536055.7065999999,24254.0,68.0,Personal Auto,Four-Door Car,326.4
QU93024,California,M,2970678.459,0.0,128.0,Personal Auto,SUV,1345.317161
EQ90867,Oregon,M,543121.3625,57125.0,68.0,Corporate Auto,Four-Door Car,326.4
PG67485,Nevada,M,904898.3447,0.0,119.0,Personal Auto,Sports Car,571.2
OX62244,California,M,435974.197,0.0,64.0,Personal Auto,Four-Door Car,307.2
MW98508,Oregon,F,288908.7654,72075.0,73.0,Special Auto,Four-Door Car,22.569825
MM50888,Arizona,F,305621.7296,34317.0,78.0,Personal Auto,Two-Door Car,263.592181
QZ19741,Oregon,F,1381578.02,96745.0,179.0,Personal Auto,SUV,859.2
ET10831,Oregon,M,511672.7579,95427.0,65.0,Personal Auto,Four-Door Car,442.80801799999995
OL72669,Arizona,M,1003328.2809999998,0.0,146.0,Corporate Auto,SUV,1404.845849
BM46418,Nevada,M,277283.5753,30606.0,71.0,Personal Auto,Two-Door Car,253.04738999999998
VD78722,Oregon,M,264751.9741,37876.0,69.0,Personal Auto,Four-Door Car,300.056383
FL69981,California,F,403886.4803,0.0,110.0,Personal Auto,SUV,528.0
EG10175,California,F,778189.849,57474.0,97.0,Personal Auto,Two-Door Car,280.037716
WS60888,California,M,1647316.905,22828.0,106.0,Personal Auto,SUV,508.8
LM58227,Oregon,F,528531.4179,65096.0,67.0,Personal Auto,Four-Door Car,321.6
IK49861,Oregon,M,310758.8649,0.0,88.0,Personal Auto,Two-Door Car,87.135752
RM87465,Arizona,M,578018.2197,51066.0,74.0,Personal Auto,Four-Door Car,787.993313
BY75330,California,M,2693951.4189999998,96866.0,113.0,Personal Auto,SUV,377.38572400000004
CF41619,Nevada,M,232945.90579999998,20934.0,61.0,Personal Auto,Four-Door Car,292.8
ZZ54454,Nevada,M,458994.05960000004,32510.0,119.0,Personal Auto,Two-Door Car,571.2
CU84967,California,F,442803.1583,58577.0,110.0,Personal Auto,SUV,303.872752
UR56056,Oregon,M,1088177.039,73268.0,137.0,Personal Auto,SUV,41.139806
VN30344,California,M,541269.6603999999,0.0,80.0,Personal Auto,Four-Door Car,576.0
YE67531,Oregon,M,838263.0118000001,19683.0,117.0,Personal Auto,Sports Car,561.6
EW67348,Nevada,F,483471.04929999996,38713.0,66.0,Personal Auto,Four-Door Car,316.8
PD69398,Washington,M,2171027.538,62370.0,94.0,Corporate Auto,Four-Door Car,32.00761
YT43943,California,F,243087.08239999996,28476.0,62.0,Personal Auto,Four-Door Car,297.6
ON74557,California,M,1465161.53,74915.0,122.0,Personal Auto,SUV,393.151377
JL52508,Oregon,M,507328.2126,57709.0,125.0,Personal Auto,SUV,600.0
UI62725,Oregon,M,552047.6174999999,94676.0,69.0,Corporate Auto,Four-Door Car,331.2
LO75919,Arizona,M,600818.4526,43543.0,76.0,Personal Auto,Two-Door Car,339.255348
SM62247,Nevada,F,2454319.8619999997,68297.0,212.0,Corporate Auto,Luxury Car,1272.487601
AF20716,Oregon,M,242937.4554,74241.0,61.0,Personal Auto,Two-Door Car,138.588291
LQ22609,Arizona,F,345202.9549,61385.0,86.0,Personal Auto,Four-Door Car,199.299449
ZP80265,Oregon,M,410931.0394,0.0,62.0,Personal Auto,Two-Door Car,446.4
BO87401,Nevada,F,871492.2134999998,0.0,118.0,Personal Auto,SUV,566.4
SX20211,Oregon,M,811030.5608,52548.0,101.0,Personal Auto,Four-Door Car,587.504777
EK61334,California,F,366983.263,0.0,95.0,Personal Auto,Four-Door Car,429.657692
QJ49871,Oregon,M,389330.52810000005,26605.0,100.0,Personal Auto,SUV,933.330936
OO65445,Oregon,F,249647.6385,0.0,67.0,Personal Auto,Four-Door Car,181.335364
WP55297,Washington,M,462997.0602,0.0,70.0,Personal Auto,Four-Door Car,754.945216
WY12393,Washington,F,1768465.456,82667.0,64.0,Special Auto,Two-Door Car,307.2
JF32940,Oregon,F,1566365.604,31789.0,130.0,Personal Auto,SUV,316.418786
WX84274,Oregon,F,494012.42520000006,0.0,71.0,Corporate Auto,Four-Door Car,551.569883
CW85845,California,F,275446.1855,25151.0,69.0,Corporate Auto,Four-Door Car,318.040989
IO57824,Arizona,M,295379.7658,0.0,87.0,Personal Auto,Four-Door Car,414.190987
AX86552,California,M,619879.3071999999,24053.0,87.0,Personal Auto,Four-Door Car,624.532492
LM84078,Oregon,M,1217600.621,0.0,117.0,Personal Auto,SUV,1373.258272
GG87344,Oregon,F,403500.92840000003,55407.0,101.0,Personal Auto,SUV,275.341953
LA35379,Oregon,F,295438.7586,62461.0,73.0,Personal Auto,Four-Door Car,129.26740800000002
EZ43738,California,F,520464.61600000004,29406.0,68.0,Personal Auto,Four-Door Car,326.4
DF49110,Oregon,M,810024.3093000001,89420.0,67.0,Personal Auto,Four-Door Car,212.455137
IL32727,California,F,444363.1711,0.0,121.0,Personal Auto,SUV,644.269611
QV55524,Washington,M,750336.7741,52464.0,95.0,Personal Auto,Four-Door Car,515.930856
EB55390,Oregon,F,254850.9175,43731.0,64.0,Special Auto,Four-Door Car,162.46107800000001
KB54415,Arizona,M,247336.8225,13449.0,68.0,Personal Auto,Four-Door Car,326.4
PG14554,Arizona,M,3277730.4669999997,0.0,115.0,Personal Auto,SUV,552.0
QI63521,Nevada,M,1922846.362,0.0,187.0,Personal Auto,Luxury SUV,897.6
DC85335,Oregon,M,453811.7454,49821.0,61.0,Personal Auto,Four-Door Car,333.308611
SR26762,California,F,766351.4373,34837.0,63.0,Personal Auto,Four-Door Car,72.82843100000001
UH86550,Oregon,F,417728.8153,44222.0,104.0,Personal Auto,Four-Door Car,413.196371
ON72594,California,F,1177600.378,58881.0,97.0,Personal Auto,Four-Door Car,354.885018
LE28486,Oregon,F,399677.2165,46210.0,100.0,Personal Auto,SUV,46.315771000000005
EJ86526,Oregon,F,549077.5022999999,49480.0,70.0,Corporate Auto,Four-Door Car,72.686545
DQ92905,Arizona,M,1298981.8059999999,0.0,65.0,Personal Auto,Four-Door Car,312.0
JL25091,California,M,459975.9229,79284.0,117.0,Special Auto,Four-Door Car,156.452827
HP42153,Washington,F,235187.8675,12928.0,64.0,Personal Auto,Four-Door Car,307.2
OQ27893,Oregon,M,290324.2245,20510.0,74.0,Personal Auto,Two-Door Car,355.2
PB31909,California,M,380752.8493,0.0,115.0,Corporate Auto,Four-Door Car,828.0
AL43715,Nevada,M,831070.4732,67541.0,104.0,Personal Auto,Four-Door Car,203.886869
YA70612,Oregon,M,896279.5984,97924.0,74.0,Personal Auto,Two-Door Car,355.2
LO37570,Arizona,M,1215754.1300000001,40432.0,77.0,Personal Auto,Four-Door Car,369.6
XC83045,Nevada,M,1646007.7540000002,16869.0,222.0,Personal Auto,Luxury SUV,1065.6
NC47038,Arizona,M,878853.2018,91171.0,110.0,Personal Auto,SUV,771.39748
DS31990,Oregon,M,509347.91909999994,0.0,71.0,Personal Auto,Two-Door Car,150.878447
CR99369,Arizona,M,537790.7960000001,34528.0,69.0,Corporate Auto,Four-Door Car,183.60276299999998
RE68901,Washington,F,563574.6396,20303.0,71.0,Corporate Auto,Four-Door Car,340.8
VQ97965,Oregon,F,351421.2939,73643.0,89.0,Corporate Auto,Four-Door Car,147.486454
ZK83518,California,M,438627.7558,10621.0,67.0,Personal Auto,Four-Door Car,321.6
EJ77557,California,M,729458.16,76407.0,91.0,Personal Auto,Four-Door Car,436.8
QJ62033,Arizona,M,241506.3816,0.0,71.0,Personal Auto,Four-Door Car,511.2
OH23652,Oregon,F,469375.1128,26607.0,122.0,Personal Auto,SUV,585.6
NE51159,Oregon,M,748182.5592,61783.0,94.0,Personal Auto,Four-Door Car,658.1258740000001
GU56606,Nevada,M,595335.2957,20283.0,77.0,Personal Auto,Two-Door Car,369.6
HR28499,California,M,389096.4154,43578.0,98.0,Personal Auto,Two-Door Car,105.662175
VK92827,California,M,535221.8989,93606.0,67.0,Personal Auto,Four-Door Car,321.6
DZ85842,California,M,810581.4829999999,17920.0,72.0,Personal Auto,Four-Door Car,424.375364
HX87528,California,M,350996.88060000003,51800.0,92.0,Personal Auto,Four-Door Car,299.45253199999996
FJ57446,Oregon,F,843411.9037999999,27694.0,108.0,Personal Auto,SUV,741.850171
GU91528,Oregon,F,425462.0669,11904.0,61.0,Personal Auto,Two-Door Car,292.8
LR92373,Nevada,F,283994.5741,53444.0,72.0,Personal Auto,Four-Door Car,315.703929
LC90366,Nevada,M,1647316.905,22828.0,106.0,Personal Auto,SUV,508.8
UI36597,Oregon,M,3170692.5100000002,50719.0,131.0,Personal Auto,SUV,870.6269070000001
MD33155,California,M,258084.9899,46900.0,66.0,Corporate Auto,Four-Door Car,316.8
MB20764,Oregon,M,1762213.32,0.0,252.0,Corporate Auto,Luxury SUV,1814.4
JA76884,California,M,1443567.365,60880.0,119.0,Personal Auto,Two-Door Car,109.906628
BQ32117,California,M,1273195.161,40870.0,105.0,Personal Auto,SUV,504.0
ZM45168,Oregon,M,239835.41969999997,14321.0,65.0,Personal Auto,Four-Door Car,423.82354699999996
BE25221,Arizona,M,618261.8843,20072.0,82.0,Corporate Auto,Four-Door Car,473.266879
II92123,Oregon,M,943137.6818,77365.0,79.0,Personal Auto,Two-Door Car,2.8233029999999997
PN35535,California,F,465128.42899999995,98475.0,115.0,Personal Auto,SUV,552.0
EI17022,Washington,M,1216874.492,14973.0,115.0,Corporate Auto,SUV,828.0
OH41318,Washington,M,2612212.998,83385.0,131.0,Personal Auto,SUV,704.337157
ER52041,California,M,323730.5187,0.0,90.0,Personal Auto,Four-Door Car,659.435886
PY57181,Oregon,M,941647.4668999999,0.0,86.0,Personal Auto,Four-Door Car,412.8
CY12922,Arizona,M,250636.0995,0.0,73.0,Personal Auto,Four-Door Car,525.6
YV85096,Oregon,F,527200.5079,98110.0,65.0,Corporate Auto,Four-Door Car,176.287711
DG34434,California,F,524627.8375,28909.0,66.0,Corporate Auto,Two-Door Car,456.70273499999996
DL14445,California,F,1061156.172,0.0,96.0,Personal Auto,Four-Door Car,949.9532529999999
QL80621,Oregon,F,224987.48030000002,0.0,62.0,Personal Auto,Four-Door Car,297.6
NY57065,California,M,281675.6002,42937.0,71.0,Corporate Auto,Two-Door Car,251.779842
EO17010,California,M,475128.09479999996,30887.0,119.0,Personal Auto,SUV,444.167713
LC47479,Oregon,M,2862231.4430000004,35442.0,239.0,Personal Auto,Luxury Car,1147.2
GB92679,Nevada,F,842151.6848000002,95139.0,103.0,Personal Auto,Four-Door Car,34.023132000000004
VQ78876,Oregon,F,466039.95729999995,89834.0,116.0,Corporate Auto,SUV,43.15595
YQ24856,California,M,684384.8971,0.0,66.0,Corporate Auto,Two-Door Car,478.509797
XV11038,California,F,922398.7144,18814.0,122.0,Personal Auto,Sports Car,585.6
MG88768,California,M,493872.76600000006,82733.0,62.0,Corporate Auto,Four-Door Car,72.101019
RN36393,California,F,1511440.241,28513.0,100.0,Personal Auto,SUV,480.0
BU59722,Washington,M,503795.3998,0.0,68.0,Personal Auto,Four-Door Car,326.4
JD86991,Oregon,M,509731.86569999997,67233.0,63.0,Personal Auto,Two-Door Car,246.69362400000003
QM60216,Oregon,M,890699.1432999999,58718.0,226.0,Personal Auto,Luxury Car,1084.8
NJ43658,California,M,2272147.3959999997,21724.0,198.0,Corporate Auto,Luxury SUV,1505.230405
GL34504,California,F,909515.235,65103.0,115.0,Personal Auto,Four-Door Car,552.0
YX51934,California,F,489895.73310000007,55071.0,61.0,Personal Auto,Four-Door Car,231.516063
FO83170,California,M,291638.0797,85817.0,72.0,Personal Auto,Four-Door Car,154.987759
JW33458,California,F,572985.5012,92254.0,70.0,Corporate Auto,Four-Door Car,245.593225
JP10227,California,M,1228076.6609999998,88340.0,102.0,Corporate Auto,Two-Door Car,489.6
HX90683,California,F,247246.9209,63860.0,62.0,Personal Auto,Four-Door Car,208.598246
UC19334,California,F,469834.5864,26411.0,126.0,Corporate Auto,SUV,604.8
ED61615,California,M,795017.8237000001,26189.0,69.0,Personal Auto,Four-Door Car,331.2
CB78049,California,M,329933.9339,66114.0,92.0,Personal Auto,Four-Door Car,178.842061
OS70004,California,M,750677.9365000001,49561.0,193.0,Personal Auto,SUV,926.4
SM67119,California,F,712369.4598999999,16139.0,62.0,Personal Auto,Four-Door Car,297.6
RO77709,California,M,800809.5994,63775.0,100.0,Corporate Auto,SUV,462.753151
QT27514,California,F,531889.664,25134.0,67.0,Personal Auto,Four-Door Car,321.6
ZT53375,California,M,548389.085,87777.0,68.0,Personal Auto,Two-Door Car,257.708912
LB35863,California,F,724449.7284,0.0,103.0,Personal Auto,SUV,494.4
JL95389,California,F,1555844.195,62922.0,194.0,Corporate Auto,Luxury Car,1121.633645
MF30956,California,M,894568.9398,83761.0,112.0,Corporate Auto,SUV,270.227547
FD36230,California,F,844166.7084000001,50801.0,72.0,Personal Auto,Four-Door Car,43.419028000000004
OE75629,California,M,279883.4343,48675.0,71.0,Corporate Auto,Four-Door Car,340.8
VV97308,California,M,752290.0704000001,55916.0,63.0,Personal Auto,Four-Door Car,302.4
LU17507,California,F,3903308.2480000006,0.0,180.0,Personal Auto,Luxury SUV,864.0
TW11115,California,F,259479.35000000003,30064.0,65.0,Personal Auto,Two-Door Car,296.852419
ND42562,California,M,899112.4185999999,0.0,127.0,Personal Auto,Sports Car,1176.285998
FZ29605,California,M,233209.5228,0.0,67.0,Corporate Auto,Four-Door Car,482.4
SC30127,California,F,924435.1881,12081.0,82.0,Personal Auto,Two-Door Car,548.064933
HI26883,California,M,629069.9249,0.0,95.0,Personal Auto,Two-Door Car,684.0
EW15755,California,F,988009.7141,62326.0,122.0,Personal Auto,SUV,96.00936
GH48839,California,M,1179049.617,25251.0,66.0,Corporate Auto,Four-Door Car,316.8
IX46908,California,F,547720.6072,21289.0,71.0,Corporate Auto,Four-Door Car,340.8
OO89057,California,F,401433.2715,54054.0,99.0,Personal Auto,Four-Door Car,5.661683999999999
LX95134,California,F,367456.826,84814.0,90.0,Corporate Auto,Four-Door Car,512.816507
CX89767,California,F,471404.47329999995,46097.0,61.0,Personal Auto,Four-Door Car,197.074966
DI45039,California,F,275414.3877,58705.0,69.0,Personal Auto,Two-Door Car,48.956424
AI14767,California,F,4068853.442,37455.0,114.0,Personal Auto,SUV,547.2
OJ38536,California,F,456385.9434,62010.0,112.0,Personal Auto,SUV,537.6
TI90592,California,M,743034.7681,61568.0,93.0,Corporate Auto,Four-Door Car,240.818954
UN63889,California,M,264498.34839999996,90443.0,66.0,Personal Auto,Two-Door Car,235.17419700000002
FZ94690,California,M,2622003.2660000003,24743.0,84.0,Personal Auto,Four-Door Car,1008.0355099999999
TL60066,California,F,239703.6098,22283.0,65.0,Personal Auto,Four-Door Car,572.072106
OL61964,California,M,520768.04959999997,74627.0,65.0,Corporate Auto,Four-Door Car,176.735323
DN77617,California,F,590707.8117,47306.0,74.0,Corporate Auto,Four-Door Car,97.723235
BV12771,California,M,2742081.318,0.0,112.0,Personal Auto,SUV,537.6
NA14154,California,M,504485.7229,59292.0,64.0,Corporate Auto,Two-Door Car,218.491318
ZO54248,California,F,309013.23600000003,23970.0,77.0,Personal Auto,Four-Door Car,43.959921
CW13886,California,M,851439.4994,48428.0,72.0,Personal Auto,Four-Door Car,223.72801800000002
TT63451,California,F,2092589.544,44342.0,74.0,Personal Auto,Four-Door Car,355.2
OW54561,California,M,351545.65729999996,0.0,103.0,Personal Auto,Sports Car,741.6
EE34821,California,F,1766656.5430000003,0.0,74.0,Corporate Auto,Two-Door Car,355.2
ZB85648,California,F,3031330.977,67117.0,85.0,Personal Auto,Two-Door Car,329.423177
IE57921,California,F,472686.9327,13037.0,124.0,Personal Auto,SUV,839.348464
OY47486,California,M,528450.9532999999,71960.0,67.0,Personal Auto,Two-Door Car,151.495249
LV51815,California,F,299033.09949999995,73137.0,74.0,Corporate Auto,Four-Door Car,227.797105
VU99672,California,M,354807.1725,0.0,96.0,Corporate Auto,Four-Door Car,446.12270199999995
SN69015,California,M,637132.0461,23797.0,81.0,Personal Auto,Four-Door Car,388.8
UO54843,California,M,537235.1967000001,70286.0,67.0,Corporate Auto,Four-Door Car,130.143497
ES34753,California,F,516520.2368,12904.0,132.0,Personal Auto,SUV,633.6
KE91683,California,F,826474.7862999999,42045.0,103.0,Personal Auto,SUV,40.839965
YU23754,California,F,519377.0571999999,24948.0,65.0,Personal Auto,Four-Door Car,280.352767
AS77287,California,M,809957.1212999999,25452.0,107.0,Personal Auto,Sports Car,954.688499
PD36660,California,F,884507.3706000001,95850.0,109.0,Corporate Auto,Sports Car,328.502498
BQ20851,California,M,829597.7271,73556.0,104.0,Personal Auto,SUV,497.684017
PW91494,California,F,934443.1622,0.0,64.0,Personal Auto,Two-Door Car,307.2
NZ83890,California,F,508174.19759999996,0.0,69.0,Personal Auto,Two-Door Car,93.697638
QV24282,California,F,536353.1017,43879.0,69.0,Corporate Auto,Four-Door Car,242.133552
YF67162,California,F,242960.0516,23941.0,61.0,Corporate Auto,Four-Door Car,292.8
YE20366,California,M,718307.1115000001,14390.0,65.0,Personal Auto,Four-Door Car,402.778867
PN77420,California,M,537688.7320000001,30039.0,70.0,Corporate Auto,Four-Door Car,498.612632
CF26207,California,M,701917.7186,26806.0,63.0,Personal Auto,Four-Door Car,302.4
WH24638,California,F,707917.0237,24450.0,90.0,Personal Auto,Four-Door Car,250.95909300000002
YQ16427,California,F,241583.48500000002,0.0,64.0,Personal Auto,Four-Door Car,360.217299
AZ90068,California,M,819316.0528000001,89219.0,73.0,Personal Auto,Four-Door Car,350.4
PL59209,California,F,695265.1187,0.0,73.0,Corporate Auto,Four-Door Car,525.6
VK93542,California,M,746598.0556000001,0.0,109.0,Personal Auto,SUV,784.8
NE70589,California,M,1322080.421,29504.0,117.0,Personal Auto,SUV,809.039071
AT52647,California,F,401491.85000000003,0.0,113.0,Personal Auto,SUV,1305.2754320000001
CW38361,California,M,874472.7173000001,61706.0,110.0,Corporate Auto,SUV,223.905524
BZ92811,California,F,594898.8960000001,88122.0,148.0,Corporate Auto,SUV,840.231575
ON68006,California,F,552014.9969,26129.0,70.0,Personal Auto,Four-Door Car,419.187114
VG58889,California,F,504077.5434,22350.0,66.0,Corporate Auto,Two-Door Car,316.8
MI42935,California,F,565459.3045000001,0.0,83.0,Personal Auto,Four-Door Car,597.6
OS21957,California,F,889650.0265,26201.0,112.0,Personal Auto,SUV,168.901895
JG21385,California,M,871594.5469000001,0.0,84.0,Personal Auto,Four-Door Car,604.8
CT62892,California,F,786880.8884,0.0,107.0,Personal Auto,SUV,513.6
IE97795,California,M,687800.8403,39020.0,87.0,Corporate Auto,Four-Door Car,485.01384
DM59629,California,F,641167.5304,47606.0,81.0,Personal Auto,Two-Door Car,388.8
SH48087,California,F,1014430.9400000001,27231.0,88.0,Personal Auto,Four-Door Car,422.4
WG93963,California,F,857596.1719,39946.0,218.0,Personal Auto,Luxury SUV,1046.4
OQ88395,California,M,451054.2608,84300.0,111.0,Corporate Auto,SUV,202.22495
